attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,door_deg,handle_deg
6,66,1.32,stand,0.06774,0.064,0.02221,0.07705,0.012,0.28,36.73,0.3079,0.0233,2.918,1.73,0.0,0.0,0,0.0,-0.0
7,66,1.32,stand,0.06636,0.06586,-0.00811,0.07567,0.012,0.14,36.52,0.3079,0.0232,2.897,1.73,0.0,0.0,0,0.0,-0.0
8,66,1.32,stand,0.0673,0.06627,0.01174,0.07664,0.012,0.21,36.71,0.3079,0.0232,2.913,1.729,0.0,0.0,0,0.0,-0.0
9,66,1.32,stand,0.06789,0.06781,0.00347,0.07725,0.012,0.23,36.78,0.3079,0.0233,2.917,1.729,0.0,0.0,0,0.0,-0.0
10,66,1.32,stand,0.06724,0.06589,0.01339,0.07655,0.012,0.19,36.77,0.308,0.0232,2.908,1.729,0.0,0.0,0,0.0,-0.0
11,66,1.32,stand,0.06742,0.06565,0.01538,0.07673,0.012,0.22,36.73,0.308,0.0232,2.911,1.729,0.0,0.0,0,0.0,-0.0
12,66,1.32,stand,0.06726,0.06721,-0.00265,0.07656,0.012,0.17,36.73,0.3079,0.0232,2.91,1.73,0.0,0.0,0,0.0,-0.0
13,66,1.32,stand,0.0677,0.06534,-0.01774,0.07706,0.012,0.22,36.68,0.3079,0.0232,2.912,1.729,0.0,0.0,0,0.0,-0.0
14,66,1.32,stand,0.07181,0.0717,-0.00392,0.08093,0.012,-0.16,35.21,0.3076,0.0217,2.938,1.73,0.0,0.0,0,0.0,-0.0
15,66,1.32,stand,0.06603,0.06542,-0.00892,0.07548,0.012,0.19,36.14,0.3079,0.023,2.899,1.73,0.0,0.0,0,0.0,-0.0
0,67,1.34,stand,0.06482,0.06392,-0.01081,0.07416,0.012,-0.02,37.09,0.3082,0.023,2.95,1.73,0.0,0.0,0,0.0,-0.0
1,67,1.34,stand,0.06536,0.06525,0.00369,0.0747,0.012,0.02,37.23,0.3082,0.023,2.957,1.73,0.0,0.0,0,0.0,-0.0
2,67,1.34,stand,0.06583,0.06578,0.00251,0.07515,0.012,0.09,37.18,0.3082,0.0231,2.966,1.73,0.0,0.0,0,0.0,-0.0
3,67,1.34,stand,0.06395,0.06373,-0.00537,0.07361,0.012,0.07,35.7,0.3082,0.023,2.94,1.73,0.0,0.0,0,0.0,-0.0
4,67,1.34,stand,0.06375,0.06203,0.01471,0.07346,0.012,0.05,35.63,0.3082,0.0229,2.937,1.73,0.0,0.0,0,0.0,-0.0
5,67,1.34,stand,0.06542,0.06539,0.00188,0.07475,0.012,0.01,37.25,0.3082,0.023,2.961,1.73,0.0,0.0,0,0.0,-0.0
6,67,1.34,stand,0.06555,0.06153,0.02261,0.07483,0.012,0.11,37.21,0.3082,0.0231,2.965,1.73,0.0,0.0,0,0.0,-0.0
7,67,1.34,stand,0.06426,0.06391,-0.00671,0.07359,0.012,-0.06,36.89,0.3082,0.0229,2.943,1.73,0.0,0.0,0,0.0,-0.0
8,67,1.34,stand,0.06514,0.06392,0.01251,0.07448,0.012,0.05,37.11,0.3082,0.023,2.959,1.73,0.0,0.0,0,0.0,-0.0
9,67,1.34,stand,0.0657,0.06554,0.00461,0.07505,0.012,0.06,37.19,0.3082,0.0231,2.963,1.73,0.0,0.0,0,0.0,-0.0
10,67,1.34,stand,0.06508,0.06354,0.01406,0.0744,0.012,0.01,37.16,0.3082,0.023,2.954,1.73,0.0,0.0,0,0.0,-0.0
11,67,1.34,stand,0.06525,0.06326,0.01598,0.07457,0.012,0.04,37.12,0.3082,0.023,2.958,1.73,0.0,0.0,0,0.0,-0.0
12,67,1.34,stand,0.06513,0.06512,-0.00138,0.07445,0.012,-0.01,37.1,0.3082,0.023,2.957,1.73,0.0,0.0,0,0.0,-0.0
13,67,1.34,stand,0.06553,0.06357,-0.01588,0.07489,0.012,0.06,37.07,0.3081,0.023,2.959,1.73,0.0,0.0,0,0.0,-0.0
14,67,1.34,stand,0.06889,0.06886,-0.00208,0.07788,0.012,-0.43,37.38,0.308,0.0215,2.982,1.73,0.0,0.0,0,0.0,-0.0
15,67,1.34,stand,0.06388,0.06344,-0.00748,0.07335,0.012,0.11,36.49,0.3081,0.0228,2.947,1.73,0.0,0.0,0,0.0,-0.0
0,68,1.36,stand,0.06262,0.06187,-0.00962,0.07203,0.012,-0.25,37.35,0.3084,0.0228,2.994,1.73,0.0,0.0,0,0.0,-0.0
1,68,1.36,stand,0.0631,0.06295,0.00439,0.0725,0.012,-0.21,37.54,0.3084,0.0228,3.0,1.73,0.0,0.0,0,0.0,-0.0
2,68,1.36,stand,0.06352,0.06343,0.00335,0.07288,0.012,-0.16,37.57,0.3085,0.0229,3.009,1.73,0.0,0.0,0,0.0,-0.0
3,68,1.36,stand,0.06175,0.06159,-0.00434,0.07145,0.012,-0.06,35.98,0.3085,0.0228,2.984,1.73,0.0,0.0,0,0.0,-0.0
4,68,1.36,stand,0.06154,0.05971,0.0149,0.07131,0.012,-0.06,35.89,0.3084,0.0227,2.981,1.73,0.0,0.0,0,0.0,-0.0
5,68,1.36,stand,0.06319,0.06313,0.00262,0.07259,0.012,-0.21,37.52,0.3084,0.0228,3.005,1.73,0.0,0.0,0,0.0,-0.0
6,68,1.36,stand,0.06324,0.05909,0.02254,0.07254,0.012,-0.16,37.64,0.3084,0.0229,3.007,1.73,0.0,0.0,0,0.0,-0.0
7,68,1.36,stand,0.06207,0.0618,-0.00573,0.07148,0.012,-0.3,37.16,0.3084,0.0228,2.986,1.73,0.0,0.0,0,0.0,-0.0
8,68,1.36,stand,0.06288,0.06155,0.01284,0.07227,0.012,-0.18,37.44,0.3084,0.0228,3.003,1.73,0.0,0.0,0,0.0,-0.0
9,68,1.36,stand,0.06342,0.0632,0.00532,0.07282,0.012,-0.17,37.53,0.3084,0.0229,3.005,1.73,0.0,0.0,0,0.0,-0.0
10,68,1.36,stand,0.06283,0.06119,0.01427,0.07221,0.012,-0.22,37.47,0.3085,0.0228,2.998,1.73,0.0,0.0,0,0.0,-0.0
11,68,1.36,stand,0.06299,0.0609,0.01611,0.07236,0.012,-0.2,37.44,0.3085,0.0228,3.001,1.73,0.0,0.0,0,0.0,-0.0
12,68,1.36,stand,0.06291,0.0629,-0.00053,0.07229,0.012,-0.23,37.38,0.3084,0.0228,3.001,1.73,0.0,0.0,0,0.0,-0.0
13,68,1.36,stand,0.06327,0.06161,-0.01439,0.07269,0.012,-0.18,37.39,0.3084,0.0228,3.002,1.73,0.0,0.0,0,0.0,-0.0
14,68,1.36,stand,0.06678,0.06678,-0.00029,0.07566,0.012,-0.2,37.94,0.3085,0.0213,3.037,1.73,0.0,0.0,0,0.0,-0.0
15,68,1.36,stand,0.06163,0.06131,-0.00631,0.07113,0.012,-0.11,36.85,0.3084,0.0226,2.99,1.73,0.0,0.0,0,0.0,-0.0
0,69,1.38,stand,0.06021,0.05959,-0.00863,0.06983,0.012,-0.47,37.32,0.3087,0.0226,3.033,1.73,0.0,0.0,0,0.0,-0.0
1,69,1.38,stand,0.06073,0.06054,0.00479,0.0703,0.012,-0.44,37.61,0.3087,0.0226,3.04,1.73,0.0,0.0,0,0.0,-0.0
2,69,1.38,stand,0.06125,0.06113,0.00387,0.07071,0.012,-0.4,37.75,0.3087,0.0227,3.05,1.73,0.0,0.0,0,0.0,-0.0
3,69,1.38,stand,0.05951,0.05941,-0.00347,0.06929,0.012,-0.25,36.25,0.3087,0.0226,3.025,1.73,0.0,0.0,0,0.0,-0.0
4,69,1.38,stand,0.05932,0.05743,0.01489,0.06917,0.012,-0.24,36.13,0.3087,0.0225,3.021,1.73,0.0,0.0,0,0.0,-0.0
5,69,1.38,stand,0.06079,0.06071,0.00311,0.07037,0.012,-0.42,37.54,0.3087,0.0226,3.046,1.73,0.0,0.0,0,0.0,-0.0
6,69,1.38,stand,0.06097,0.05683,0.02207,0.07038,0.012,-0.46,37.85,0.3087,0.0228,3.048,1.73,0.0,0.0,0,0.0,-0.0
7,69,1.38,stand,0.05968,0.05947,-0.005,0.06931,0.012,-0.54,37.11,0.3087,0.0226,3.025,1.73,0.0,0.0,0,0.0,-0.0
8,69,1.38,stand,0.06057,0.0592,0.01282,0.07011,0.012,-0.42,37.55,0.3087,0.0226,3.043,1.73,0.0,0.0,0,0.0,-0.0
9,69,1.38,stand,0.0611,0.06083,0.00574,0.07062,0.012,-0.39,37.68,0.3087,0.0227,3.046,1.73,0.0,0.0,0,0.0,-0.0
10,69,1.38,stand,0.06046,0.05879,0.01414,0.07002,0.012,-0.46,37.52,0.3087,0.0226,3.037,1.73,0.0,0.0,0,0.0,-0.0
11,69,1.38,stand,0.06063,0.05851,0.0159,0.07018,0.012,-0.44,37.51,0.3087,0.0227,3.041,1.73,0.0,0.0,0,0.0,-0.0
12,69,1.38,stand,0.06052,0.06052,6e-05,0.07009,0.012,-0.45,37.38,0.3087,0.0227,3.041,1.73,0.0,0.0,0,0.0,-0.0
13,69,1.38,stand,0.06091,0.05948,-0.01314,0.0705,0.012,-0.42,37.47,0.3086,0.0226,3.042,1.73,0.0,0.0,0,0.0,-0.0
14,69,1.38,stand,0.0635,0.06349,0.00131,0.07199,0.012,-0.44,41.43,0.309,0.0211,3.077,1.73,0.0,0.0,0,0.0,-0.0
15,69,1.38,stand,0.05938,0.05913,-0.00542,0.06897,0.012,-0.37,37.11,0.3086,0.0224,3.03,1.73,0.0,0.0,0,0.0,-0.0
0,70,1.4,stand,0.05728,0.05679,-0.00746,0.06717,0.012,-0.56,37.01,0.3089,0.0224,3.064,1.73,0.0,0.0,0,0.0,-0.0
1,70,1.4,stand,0.05796,0.05773,0.00519,0.06777,0.012,-0.51,37.44,0.3089,0.0225,3.073,1.73,0.0,0.0,0,0.0,-0.0
2,70,1.4,stand,0.05852,0.05837,0.00427,0.06824,0.012,-0.55,37.61,0.309,0.0226,3.083,1.73,0.0,0.0,0,0.0,-0.0
3,70,1.4,stand,0.0572,0.05713,-0.00266,0.06708,0.012,-0.36,36.39,0.3089,0.0225,3.064,1.73,0.0,0.0,0,0.0,-0.0
4,70,1.4,stand,0.05701,0.05504,0.01484,0.06695,0.012,-0.33,36.29,0.3089,0.0223,3.06,1.73,0.0,0.0,0,0.0,-0.0
5,70,1.4,stand,0.05794,0.05783,0.00363,0.06778,0.012,-0.5,37.31,0.3089,0.0225,3.078,1.73,0.0,0.0,0,0.0,-0.0
6,70,1.4,stand,0.05819,0.05418,0.02124,0.06788,0.012,-0.66,37.66,0.3089,0.0226,3.079,1.73,0.0,0.0,0,0.0,-0.0
7,70,1.4,stand,0.05667,0.05652,-0.00409,0.06658,0.012,-0.62,36.73,0.3089,0.0224,3.054,1.73,0.0,0.0,0,0.0,-0.0
8,70,1.4,stand,0.05782,0.05641,0.01268,0.06761,0.012,-0.55,37.36,0.3089,0.0225,3.077,1.73,0.0,0.0,0,0.0,-0.0
9,70,1.4,stand,0.05839,0.05807,0.00611,0.06815,0.012,-0.49,37.55,0.3089,0.0226,3.08,1.73,0.0,0.0,0,0.0,-0.0
10,70,1.4,stand,0.05767,0.05596,0.01395,0.06748,0.012,-0.54,37.29,0.3089,0.0225,3.07,1.73,0.0,0.0,0,0.0,-0.0
11,70,1.4,stand,0.05784,0.0557,0.01561,0.06764,0.012,-0.53,37.28,0.309,0.0225,3.074,1.73,0.0,0.0,0,0.0,-0.0
12,70,1.4,stand,0.05763,0.05763,0.00071,0.06747,0.012,-0.54,37.11,0.3089,0.0225,3.073,1.73,0.0,0.0,0,0.0,-0.0
13,70,1.4,stand,0.05814,0.05694,-0.01174,0.06797,0.012,-0.5,37.28,0.3089,0.0225,3.075,1.73,0.0,0.0,0,0.0,-0.0
14,70,1.4,stand,0.06086,0.06077,0.00321,0.06905,0.012,-0.48,43.93,0.3095,0.021,3.127,1.73,0.0,0.0,0,0.0,-0.0
15,70,1.4,stand,0.05691,0.05672,-0.00466,0.06671,0.012,-0.55,37.06,0.3089,0.0222,3.066,1.73,0.0,0.0,0,0.0,-0.0
0,71,1.42,stand,0.05391,0.05355,-0.00622,0.06406,0.012,-0.48,36.53,0.3091,0.0223,3.091,1.73,0.0,0.0,0,0.0,-0.0
1,71,1.42,stand,0.05464,0.05436,0.00552,0.06473,0.012,-0.52,36.97,0.3092,0.0224,3.1,1.73,0.0,0.0,0,0.0,-0.0
2,71,1.42,stand,0.05513,0.05493,0.00462,0.06513,0.012,-0.61,37.05,0.3092,0.0225,3.107,1.73,0.0,0.0,0,0.0,-0.0
3,71,1.42,stand,0.05453,0.05449,-0.00209,0.06464,0.012,-0.48,36.31,0.3091,0.0223,3.097,1.73,0.0,0.0,0,0.0,-0.0
4,71,1.42,stand,0.05438,0.05244,0.0144,0.06454,0.012,-0.44,36.23,0.3091,0.0222,3.093,1.73,0.0,0.0,0,0.0,-0.0
5,71,1.42,stand,0.05458,0.05443,0.00407,0.06469,0.012,-0.49,36.84,0.3092,0.0224,3.105,1.73,0.0,0.0,0,0.0,-0.0
6,71,1.42,stand,0.05474,0.05086,0.02026,0.06471,0.012,-0.68,37.05,0.3092,0.0225,3.103,1.73,0.0,0.0,0,0.0,-0.0
7,71,1.42,stand,0.05329,0.0532,-0.0031,0.06345,0.012,-0.49,36.25,0.3091,0.0223,3.081,1.73,0.0,0.0,0,0.0,-0.0
8,71,1.42,stand,0.05442,0.053,0.01237,0.0645,0.012,-0.57,36.83,0.3091,0.0224,3.102,1.73,0.0,0.0,0,0.0,-0.0
9,71,1.42,stand,0.05513,0.05476,0.00638,0.06517,0.012,-0.52,37.09,0.3092,0.0225,3.106,1.73,0.0,0.0,0,0.0,-0.0
10,71,1.42,stand,0.05426,0.05254,0.01356,0.06434,0.012,-0.54,36.77,0.3092,0.0223,3.095,1.73,0.0,0.0,0,0.0,-0.0
11,71,1.42,stand,0.05443,0.05229,0.0151,0.0645,0.012,-0.54,36.76,0.3092,0.0224,3.099,1.73,0.0,0.0,0,0.0,-0.0
12,71,1.42,stand,0.05426,0.05424,0.00137,0.06436,0.012,-0.51,36.62,0.3092,0.0224,3.1,1.73,0.0,0.0,0,0.0,-0.0
13,71,1.42,stand,0.05477,0.05381,-0.01021,0.06488,0.012,-0.51,36.79,0.3091,0.0224,3.101,1.73,0.0,0.0,0,0.0,-0.0
14,71,1.42,stand,0.05784,0.05763,0.00495,0.06564,0.012,-0.66,47.37,0.3101,0.021,3.17,1.73,0.0,0.0,0,0.0,-0.0
15,71,1.42,stand,0.05383,0.05368,-0.00392,0.06392,0.012,-0.62,36.66,0.3091,0.0221,3.093,1.73,0.0,0.0,0,0.0,-0.0
0,72,1.44,stand,0.0507,0.05044,-0.0051,0.06105,0.012,-0.25,36.39,0.3094,0.0222,3.122,1.73,0.0,0.0,0,0.0,-0.0
1,72,1.44,stand,0.05142,0.05107,0.00592,0.06171,0.012,-0.3,36.77,0.3094,0.0223,3.129,1.73,0.0,0.0,0,0.0,-0.0
2,72,1.44,stand,0.05178,0.05153,0.00511,0.06202,0.012,-0.38,36.72,0.3094,0.0224,3.134,1.73,0.0,0.0,0,0.0,-0.0
3,72,1.44,stand,0.05166,0.05164,-0.00154,0.062,0.012,-0.47,36.18,0.3093,0.0222,3.127,1.73,0.0,0.0,0,0.0,-0.0
4,72,1.44,stand,0.05158,0.04968,0.01388,0.06195,0.012,-0.44,36.13,0.3093,0.0221,3.124,1.73,0.0,0.0,0,0.0,-0.0
5,72,1.44,stand,0.05138,0.05118,0.00458,0.0617,0.012,-0.27,36.69,0.3094,0.0223,3.135,1.73,0.0,0.0,0,0.0,-0.0
6,72,1.44,stand,0.05132,0.04743,0.01959,0.06152,0.012,-0.43,36.64,0.3094,0.0224,3.131,1.73,0.0,0.0,0,0.0,-0.0
7,72,1.44,stand,0.05008,0.05003,-0.00222,0.06044,0.012,-0.26,36.09,0.3093,0.0222,3.113,1.73,0.0,0.0,0,0.0,-0.0
8,72,1.44,stand,0.05114,0.04964,0.01228,0.06144,0.012,-0.34,36.58,0.3094,0.0223,3.132,1.73,0.0,0.0,0,0.0,-0.0
9,72,1.44,stand,0.05188,0.05144,0.00672,0.06214,0.012,-0.33,36.84,0.3094,0.0224,3.135,1.73,0.0,0.0,0,0.0,-0.0
10,72,1.44,stand,0.05102,0.04923,0.01339,0.06131,0.012,-0.3,36.57,0.3094,0.0223,3.125,1.73,0.0,0.0,0,0.0,-0.0
11,72,1.44,stand,0.05117,0.04898,0.01483,0.06146,0.012,-0.3,36.55,0.3094,0.0223,3.129,1.73,0.0,0.0,0,0.0,-0.0
12,72,1.44,stand,0.05105,0.05101,0.00203,0.06135,0.012,-0.27,36.45,0.3094,0.0223,3.131,1.73,0.0,0.0,0,0.0,-0.0
13,72,1.44,stand,0.05152,0.05077,-0.00877,0.06184,0.012,-0.29,36.58,0.3093,0.0223,3.131,1.73,0.0,0.0,0,0.0,-0.0
14,72,1.44,stand,0.05458,0.05421,0.00635,0.06199,0.012,-1.03,50.94,0.3107,0.0209,3.207,1.73,0.0,0.0,0,0.0,-0.0
15,72,1.44,stand,0.05065,0.05055,-0.00308,0.06098,0.012,-0.45,36.35,0.3093,0.022,3.122,1.73,0.0,0.0,0,0.0,-0.0
0,73,1.46,stand,0.04774,0.04757,-0.00402,0.05814,0.012,-0.05,36.54,0.3096,0.0222,3.155,1.73,0.0,0.0,0,0.0,-0.0
1,73,1.46,stand,0.04837,0.04795,0.00635,0.05876,0.012,-0.08,36.84,0.3096,0.0222,3.162,1.73,0.0,0.0,0,0.0,-0.0
2,73,1.46,stand,0.04862,0.0483,0.00559,0.05899,0.012,-0.11,36.69,0.3096,0.0224,3.166,1.73,0.0,0.0,0,0.0,-0.0
3,73,1.46,stand,0.04863,0.04862,-0.00094,0.05917,0.012,-0.35,36.06,0.3095,0.0222,3.156,1.73,0.0,0.0,0,0.0,-0.0
4,73,1.46,stand,0.04861,0.04673,0.01339,0.05918,0.012,-0.35,36.03,0.3095,0.022,3.154,1.73,0.0,0.0,0,0.0,-0.0
5,73,1.46,stand,0.0484,0.04813,0.00514,0.05877,0.012,-0.04,36.84,0.3096,0.0223,3.169,1.73,0.0,0.0,0,0.0,-0.0
6,73,1.46,stand,0.04807,0.0442,0.0189,0.05845,0.012,-0.19,36.55,0.3096,0.0224,3.161,1.73,0.0,0.0,0,0.0,-0.0
7,73,1.46,stand,0.04713,0.04711,-0.00138,0.05757,0.012,-0.08,36.23,0.3095,0.0222,3.146,1.73,0.0,0.0,0,0.0,-0.0
8,73,1.46,stand,0.04803,0.04644,0.01226,0.05844,0.012,-0.09,36.62,0.3096,0.0222,3.164,1.73,0.0,0.0,0,0.0,-0.0
9,73,1.46,stand,0.04877,0.04826,0.00707,0.05917,0.012,-0.12,36.84,0.3096,0.0223,3.166,1.73,0.0,0.0,0,0.0,-0.0
10,73,1.46,stand,0.04798,0.04609,0.01335,0.05835,0.012,-0.05,36.69,0.3096,0.0222,3.159,1.73,0.0,0.0,0,0.0,-0.0
11,73,1.46,stand,0.04812,0.04583,0.01469,0.0585,0.012,-0.06,36.64,0.3096,0.0223,3.163,1.73,0.0,0.0,0,0.0,-0.0
12,73,1.46,stand,0.04806,0.04798,0.00269,0.05844,0.012,-0.06,36.58,0.3096,0.0223,3.165,1.73,0.0,0.0,0,0.0,-0.0
13,73,1.46,stand,0.04847,0.04789,-0.00745,0.05888,0.012,-0.05,36.66,0.3095,0.0223,3.164,1.73,0.0,0.0,0,0.0,-0.0
14,73,1.46,stand,0.05127,0.05072,0.00751,0.05833,0.012,-1.32,54.46,0.3113,0.0209,3.245,1.73,0.0,0.0,0,0.0,-0.0
15,73,1.46,stand,0.04747,0.04742,-0.00228,0.05799,0.012,-0.25,36.25,0.3095,0.022,3.153,1.73,0.0,0.0,0,0.0,-0.0
0,74,1.48,stand,0.04474,0.04464,-0.00302,0.05515,0.012,-0.11,36.94,0.3097,0.0222,3.184,1.73,0.0,0.0,0,0.0,-0.0
1,74,1.48,stand,0.04536,0.04486,0.00669,0.05574,0.012,-0.06,37.22,0.3098,0.0222,3.193,1.73,0.0,0.0,0,0.0,-0.0
2,74,1.48,stand,0.04559,0.0452,0.00599,0.05597,0.012,0.0,37.02,0.3098,0.0223,3.196,1.73,0.0,0.0,0,0.0,-0.0
3,74,1.48,stand,0.04565,0.04565,-0.00038,0.05632,0.012,-0.24,36.12,0.3097,0.0222,3.187,1.73,0.0,0.0,0,0.0,-0.0
4,74,1.48,stand,0.04565,0.04379,0.01289,0.05635,0.012,-0.26,36.1,0.3096,0.022,3.184,1.73,0.0,0.0,0,0.0,-0.0
5,74,1.48,stand,0.04537,0.04502,0.00557,0.05572,0.012,-0.07,37.25,0.3098,0.0223,3.199,1.73,0.0,0.0,0,0.0,-0.0
6,74,1.48,stand,0.04514,0.04128,0.01826,0.05555,0.012,-0.08,36.8,0.3098,0.0224,3.193,1.73,0.0,0.0,0,0.0,-0.0
7,74,1.48,stand,0.04417,0.04417,-0.00066,0.05462,0.012,-0.13,36.61,0.3097,0.0222,3.175,1.73,0.0,0.0,0,0.0,-0.0
8,74,1.48,stand,0.04503,0.04336,0.01213,0.05544,0.012,-0.04,36.97,0.3097,0.0222,3.195,1.73,0.0,0.0,0,0.0,-0.0
9,74,1.48,stand,0.04577,0.04517,0.00739,0.05617,0.012,-0.05,37.16,0.3098,0.0223,3.197,1.73,0.0,0.0,0,0.0,-0.0
10,74,1.48,stand,0.04494,0.04298,0.01315,0.0553,0.012,-0.06,37.09,0.3098,0.0222,3.189,1.73,0.0,0.0,0,0.0,-0.0
11,74,1.48,stand,0.0451,0.04274,0.01439,0.05546,0.012,-0.05,37.02,0.3098,0.0223,3.193,1.73,0.0,0.0,0,0.0,-0.0
12,74,1.48,stand,0.04504,0.04493,0.00324,0.05543,0.012,-0.1,36.97,0.3098,0.0223,3.195,1.73,0.0,0.0,0,0.0,-0.0
13,74,1.48,stand,0.04544,0.04502,-0.00616,0.05585,0.012,-0.03,37.03,0.3097,0.0223,3.194,1.73,0.0,0.0,0,0.0,-0.0
14,74,1.48,stand,0.04796,0.0472,0.00849,0.05463,0.012,-1.55,58.11,0.3118,0.0209,3.281,1.73,0.0,0.0,0,0.0,-0.0
15,74,1.48,stand,0.04455,0.04452,-0.00161,0.05513,0.012,-0.12,36.44,0.3096,0.022,3.186,1.73,0.0,0.0,0,0.0,-0.0
0,75,1.5,stand,0.04172,0.04166,-0.00206,0.05206,0.012,-0.27,37.86,0.3099,0.0222,3.206,1.73,0.0,0.0,0,0.0,-0.0
1,75,1.5,stand,0.04225,0.04169,0.00685,0.05258,0.012,-0.24,37.99,0.31,0.0223,3.213,1.728,0.0,0.0,0,0.0,-0.0
2,75,1.5,stand,0.04248,0.04201,0.00631,0.05279,0.012,-0.13,37.9,0.31,0.0224,3.218,1.73,0.0,0.0,0,0.0,-0.0
3,75,1.5,stand,0.04266,0.04266,0.0002,0.05336,0.012,-0.22,36.43,0.3098,0.0222,3.216,1.73,0.0,0.0,0,0.0,-0.0
4,75,1.5,stand,0.04269,0.04084,0.01243,0.05343,0.012,-0.24,36.38,0.3098,0.0221,3.213,1.73,0.0,0.0,0,0.0,-0.0
5,75,1.5,stand,0.0423,0.0419,0.00583,0.0526,0.012,-0.26,38.23,0.31,0.0223,3.22,1.73,0.0,0.0,0,0.0,-0.0
6,75,1.5,stand,0.0421,0.03833,0.01742,0.05248,0.012,-0.17,37.32,0.31,0.0224,3.217,1.73,0.0,0.0,0,0.0,-0.0
7,75,1.5,stand,0.04116,0.04116,6e-05,0.05155,0.012,-0.27,37.44,0.3098,0.0222,3.197,1.73,0.0,0.0,0,0.0,-0.0
8,75,1.5,stand,0.04191,0.04024,0.01174,0.05228,0.012,-0.21,37.66,0.3099,0.0223,3.216,1.73,0.0,0.0,0,0.0,-0.0
9,75,1.5,stand,0.04266,0.04198,0.00758,0.05301,0.012,-0.18,37.79,0.31,0.0224,3.219,1.728,0.0,0.0,0,0.0,-0.0
10,75,1.5,stand,0.04188,0.03991,0.01267,0.05217,0.012,-0.24,38.06,0.3099,0.0222,3.209,1.728,0.0,0.0,0,0.0,-0.0
11,75,1.5,stand,0.04202,0.03969,0.0138,0.05232,0.012,-0.23,37.91,0.31,0.0223,3.213,1.729,0.0,0.0,0,0.0,-0.0
12,75,1.5,stand,0.04201,0.04185,0.00369,0.05233,0.012,-0.26,37.86,0.3099,0.0223,3.217,1.73,0.0,0.0,0,0.0,-0.0
13,75,1.5,stand,0.04233,0.04205,-0.00488,0.05268,0.012,-0.21,37.86,0.3099,0.0223,3.215,1.728,0.0,0.0,0,0.0,-0.0
14,75,1.5,stand,0.04442,0.04341,0.00941,0.05064,0.012,-1.78,62.0,0.3124,0.021,3.309,1.73,0.0,0.0,0,0.0,-0.0
15,75,1.5,stand,0.0415,0.04149,-0.0009,0.05207,0.012,-0.19,36.89,0.3098,0.022,3.211,1.73,0.0,0.0,0,0.0,-0.0
0,76,1.52,stand,0.03872,0.0387,-0.00124,0.04901,0.012,-0.45,38.86,0.3101,0.0223,3.222,1.73,0.0,0.0,0,0.0,-0.0
1,76,1.52,stand,0.03925,0.03861,0.00701,0.04948,0.012,-0.44,39.6,0.3101,0.0223,3.23,1.355,0.0,0.0,0,0.0,-0.0
2,76,1.52,stand,0.03954,0.03901,0.00643,0.04977,0.012,-0.39,39.27,0.3101,0.0224,3.233,1.73,0.0,0.0,0,0.0,-0.0
3,76,1.52,stand,0.0396,0.03959,0.0008,0.05027,0.012,-0.3,36.94,0.31,0.0223,3.239,1.73,0.0,0.0,0,0.0,-0.0
4,76,1.52,stand,0.03965,0.03784,0.01184,0.05038,0.012,-0.32,36.85,0.3099,0.0221,3.236,1.73,0.0,0.0,0,0.0,-0.0
5,76,1.52,stand,0.03933,0.03888,0.00594,0.04957,0.012,-0.46,39.16,0.3101,0.0224,3.236,1.73,0.0,0.0,0,0.0,-0.0
6,76,1.52,stand,0.03916,0.03553,0.01646,0.04944,0.012,-0.36,38.98,0.3101,0.0225,3.234,1.73,0.0,0.0,0,0.0,-0.0
7,76,1.52,stand,0.0382,0.03819,0.00063,0.0485,0.012,-0.44,38.71,0.31,0.0223,3.214,1.73,0.0,0.0,0,0.0,-0.0
8,76,1.52,stand,0.03892,0.03721,0.01138,0.04918,0.012,-0.39,39.31,0.3101,0.0223,3.233,1.73,0.0,0.0,0,0.0,-0.0
9,76,1.52,stand,0.03955,0.03879,0.00771,0.04983,0.012,-0.38,39.38,0.3102,0.0224,3.235,1.73,0.0,0.0,0,0.0,-0.0
10,76,1.52,stand,0.03891,0.03699,0.01206,0.04914,0.012,-0.44,39.1,0.3101,0.0223,3.226,1.73,0.0,0.0,0,0.0,-0.0
11,76,1.52,stand,0.03908,0.0368,0.01313,0.0493,0.012,-0.44,39.18,0.3101,0.0224,3.23,1.73,0.0,0.0,0,0.0,-0.0
12,76,1.52,stand,0.03905,0.03885,0.00395,0.04931,0.012,-0.46,38.93,0.3101,0.0224,3.233,1.73,0.0,0.0,0,0.0,-0.0
13,76,1.52,stand,0.03937,0.0392,-0.00366,0.04963,0.012,-0.42,39.38,0.3101,0.0223,3.231,1.479,0.0,0.0,0,0.0,-0.0
14,76,1.52,stand,0.04112,0.0398,0.01031,0.0468,0.012,-1.84,66.04,0.3129,0.0211,3.334,1.724,0.0,0.0,0,0.0,-0.0
15,76,1.52,stand,0.03851,0.03851,-0.00016,0.04899,0.012,-0.34,38.15,0.31,0.0221,3.23,1.73,0.0,0.0,0,0.0,-0.0
0,77,1.54,stand,0.03565,0.03564,-0.00078,0.04593,0.012,-0.6,39.48,0.3102,0.0224,3.236,1.73,0.0,0.0,0,0.0,-0.0
