step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
236,0.266962,1.34946,0.0729116,0.341733,0.0103887,8.55181,0,-0.0729116,-4.69089e-05,-0.00447302
237,0.266944,1.34463,0.073023,0.341649,0.0103869,8.54991,0,-0.0730229,-4.68194e-05,-0.00447695
238,0.266924,1.34016,0.0731426,0.341577,0.0103854,8.54825,0,-0.0731426,-4.68343e-05,-0.00446288
239,0.266902,1.33582,0.0732704,0.341512,0.0103848,8.54681,0,-0.0732704,-4.69089e-05,-0.00443462
240,0.266877,1.33152,0.0734045,0.341454,0.0103849,8.5455,0,-0.0734044,-4.71622e-05,-0.00439394
241,0.266851,1.32701,0.0735429,0.341403,0.0103857,8.54428,0,-0.0735429,-4.76241e-05,-0.00434607
242,0.266822,1.32231,0.0736848,0.341355,0.0103869,8.54314,0,-0.0736848,-4.79072e-05,-0.00429951
243,0.266792,1.31719,0.073829,0.341307,0.0103889,8.54114,0,-0.073829,-4.83096e-05,-0.00426217
244,0.26676,1.31182,0.0739743,0.341261,0.0103902,8.54083,0,-0.0739743,-4.86672e-05,-0.00424385
245,0.266728,1.30624,0.074119,0.341215,0.0103919,8.53957,0,-0.074119,-4.87715e-05,-0.00424977
246,0.266695,1.30053,0.0742631,0.341165,0.0103931,8.53835,0,-0.0742631,-4.93228e-05,-0.00426657
247,0.266664,1.29484,0.0744052,0.341114,0.0103941,8.53707,0,-0.0744052,-4.96954e-05,-0.00428552
248,0.266634,1.28925,0.0745439,0.341061,0.0103951,8.53564,0,-0.0745438,-4.98891e-05,-0.00430002
249,0.266605,1.28388,0.0746787,0.341004,0.0103963,8.5334,0,-0.0746786,-5.01722e-05,-0.00433526
